S.No.,Local Body Code,Local Body Name,Local Body Type,District Level Parent Name,Intermediate Level Parent Name,Ward Code,Ward Number,Ward Name (In English),Ward Name (In Local),State Code,State Name
539,254473,Pirna,Village Panchayat,North Goa,,1378893,Ward no 4,Ward No 4,,30,Goa
540,254473,Pirna,Village Panchayat,North Goa,,1378894,Ward no 5,Ward No 5,,30,Goa
541,254473,Pirna,Village Panchayat,North Goa,,1378895,Ward no 6,Ward No 6,,30,Goa
542,254473,Pirna,Village Panchayat,North Goa,,1378896,Ward no 7,Ward No 7,,30,Goa
543,254474,Pissurlem,Village Panchayat,North Goa,,1378710,Ward No. 1,Ward No. 1,,30,Goa
544,254474,Pissurlem,Village Panchayat,North Goa,,1378711,Ward No. 2,Ward No. 2,,30,Goa
545,254474,Pissurlem,Village Panchayat,North Goa,,1378712,Ward No. 3,Ward No. 3,,30,Goa
546,254474,Pissurlem,Village Panchayat,North Goa,,1378713,Ward No. 4,Ward No. 4,,30,Goa
547,254474,Pissurlem,Village Panchayat,North Goa,,1378714,Ward No. 5,Ward No. 5,,30,Goa
548,254474,Pissurlem,Village Panchayat,North Goa,,1378715,Ward No. 6,Ward No. 6,,30,Goa
549,254474,Pissurlem,Village Panchayat,North Goa,,1378716,Ward No. 7,Ward No. 7,,30,Goa
550,254476,"Pomburpa, Olaulim",Village Panchayat,North Goa,,1378897,Ward no 1,Ward No 1,,30,Goa
551,254476,"Pomburpa, Olaulim",Village Panchayat,North Goa,,1378898,Ward no 2,Ward No 2,,30,Goa
552,254476,"Pomburpa, Olaulim",Village Panchayat,North Goa,,1378899,Ward no 3,Ward No 3,,30,Goa
553,254476,"Pomburpa, Olaulim",Village Panchayat,North Goa,,1378900,Ward no 4,Ward No 4,,30,Goa
554,254476,"Pomburpa, Olaulim",Village Panchayat,North Goa,,1378901,Ward no 5,Ward No 5,,30,Goa
555,254476,"Pomburpa, Olaulim",Village Panchayat,North Goa,,1378902,Ward no 6,Ward No 6,,30,Goa
556,254476,"Pomburpa, Olaulim",Village Panchayat,North Goa,,1378903,Ward no 7,Ward No 7,,30,Goa
557,254477,Poriem,Village Panchayat,North Goa,,1378717,Ward No. 1,Ward No. 1,,30,Goa
558,254477,Poriem,Village Panchayat,North Goa,,1378718,Ward No. 2,Ward No. 2,,30,Goa
559,254477,Poriem,Village Panchayat,North Goa,,1378719,Ward No. 3,Ward No. 3,,30,Goa
560,254477,Poriem,Village Panchayat,North Goa,,1378720,Ward No. 4,Ward No. 4,,30,Goa
561,254477,Poriem,Village Panchayat,North Goa,,1378721,Ward No. 5,Ward No. 5,,30,Goa
562,254477,Poriem,Village Panchayat,North Goa,,1378722,Ward No. 6,Ward No. 6,,30,Goa
563,254477,Poriem,Village Panchayat,North Goa,,1378723,Ward No. 7,Ward No. 7,,30,Goa
564,254477,Poriem,Village Panchayat,North Goa,,2437313,Ward No. 8,Ward No. 8,,30,Goa
565,254477,Poriem,Village Panchayat,North Goa,,2437314,Ward No.9,Ward No.9,,30,Goa
566,254479,Querim,Village Panchayat,North Goa,,1378415,Ward No. 1,Ward No. 1,,30,Goa
567,254479,Querim,Village Panchayat,North Goa,,1378416,Ward No. 2,Ward No. 2,,30,Goa
568,254479,Querim,Village Panchayat,North Goa,,1378417,Ward No. 3,Ward No. 3,,30,Goa
569,254479,Querim,Village Panchayat,North Goa,,1378418,Ward No. 4,Ward No. 4,,30,Goa
570,254479,Querim,Village Panchayat,North Goa,,1378419,Ward No. 5,Ward No. 5,,30,Goa
571,254479,Querim,Village Panchayat,North Goa,,1378420,Ward No. 6,Ward No. 6,,30,Goa
572,254479,Querim,Village Panchayat,North Goa,,1378421,Ward No. 7,Ward No. 7,,30,Goa
573,254479,Querim,Village Panchayat,North Goa,,1378641,Ward No. 8,Ward No. 8,,30,Goa
574,254479,Querim,Village Panchayat,North Goa,,1378642,Ward no. 9,Ward No 9,,30,Goa
575,254529,Reis-Magos,Village Panchayat,North Goa,,1378904,Ward no 1,Ward No 1,,30,Goa
576,254529,Reis-Magos,Village Panchayat,North Goa,,1378905,Ward no 2,Ward No 2,,30,Goa
577,254529,Reis-Magos,Village Panchayat,North Goa,,1378906,Ward no 3,Ward No 3,,30,Goa
578,254529,Reis-Magos,Village Panchayat,North Goa,,1378907,Ward no 4,Ward No 4,,30,Goa
579,254529,Reis-Magos,Village Panchayat,North Goa,,1378908,Ward no 5,Ward No 5,,30,Goa
580,254529,Reis-Magos,Village Panchayat,North Goa,,1378909,Ward no 6,Ward No 6,,30,Goa
581,254529,Reis-Magos,Village Panchayat,North Goa,,1378910,Ward no 7,Ward No 7,,30,Goa
582,254529,Reis-Magos,Village Panchayat,North Goa,,1378911,Ward no 8,Ward No 8,,30,Goa
583,254529,Reis-Magos,Village Panchayat,North Goa,,1378912,Ward no 9,Ward No 9,,30,Goa
584,254529,Reis-Magos,Village Panchayat,North Goa,,1378913,Ward no 10,Ward No 10,,30,Goa
585,254529,Reis-Magos,Village Panchayat,North Goa,,1378914,Ward no 11,Ward No 11,,30,Goa
586,254482,Revora,Village Panchayat,North Goa,,1378915,Ward no 1,Ward No 1,,30,Goa
587,254482,Revora,Village Panchayat,North Goa,,1378916,Ward no 2,Ward No 2,,30,Goa
588,254482,Revora,Village Panchayat,North Goa,,1378917,Ward no 3,Ward No 3,,30,Goa
589,254482,Revora,Village Panchayat,North Goa,,1378918,Ward no 4,Ward No 4,,30,Goa
590,254482,Revora,Village Panchayat,North Goa,,1378919,Ward no 5,Ward No 5,,30,Goa
591,254482,Revora,Village Panchayat,North Goa,,1378920,Ward no 6,Ward No 6,,30,Goa
592,254482,Revora,Village Panchayat,North Goa,,1378921,Ward no 7,Ward No 7,,30,Goa
593,254485,Salem,Village Panchayat,North Goa,,1379098,Ward No. 1,Ward No. 1,,30,Goa
594,254485,Salem,Village Panchayat,North Goa,,1379099,Ward No. 2,Ward No. 2,,30,Goa
595,254485,Salem,Village Panchayat,North Goa,,1379100,Ward No. 3,Ward No. 3,,30,Goa
596,254485,Salem,Village Panchayat,North Goa,,1379101,Ward No. 4,Ward No. 4,,30,Goa
597,254485,Salem,Village Panchayat,North Goa,,1379102,Ward No. 5,Ward No. 5,,30,Goa
598,254485,Salem,Village Panchayat,North Goa,,1379103,Ward No. 6,Ward No. 6,,30,Goa
599,254485,Salem,Village Panchayat,North Goa,,1379104,Ward No. 7,Ward No. 7,,30,Goa
600,254486,Saligao,Village Panchayat,North Goa,,1378922,Ward no 1,Ward No 1,,30,Goa
601,254486,Saligao,Village Panchayat,North Goa,,1378923,Ward no 2,Ward No 2,,30,Goa
602,254486,Saligao,Village Panchayat,North Goa,,1378924,Ward no 3,Ward No 3,,30,Goa
603,254486,Saligao,Village Panchayat,North Goa,,1378925,Ward no 4,Ward No 4,,30,Goa
604,254486,Saligao,Village Panchayat,North Goa,,1378926,Ward no 5,Ward No 5,,30,Goa
605,254486,Saligao,Village Panchayat,North Goa,,1378927,Ward no 6,Ward No 6,,30,Goa
606,254486,Saligao,Village Panchayat,North Goa,,1378928,Ward no 7,Ward No 7,,30,Goa
607,254486,Saligao,Village Panchayat,North Goa,,1378929,Ward no 8,Ward No 8,,30,Goa
608,254486,Saligao,Village Panchayat,North Goa,,1378930,Ward no 9,Ward No 9,,30,Goa
609,254487,Salvador-Do-Mundo,Village Panchayat,North Goa,,1378931,Ward no 1,Ward No 1,,30,Goa
610,254487,Salvador-Do-Mundo,Village Panchayat,North Goa,,1378932,Ward no 2,Ward No 2,,30,Goa
611,254487,Salvador-Do-Mundo,Village Panchayat,North Goa,,1378933,Ward no 3,Ward No 3,,30,Goa
612,254487,Salvador-Do-Mundo,Village Panchayat,North Goa,,1378934,Ward no 4,Ward No 4,,30,Goa
613,254487,Salvador-Do-Mundo,Village Panchayat,North Goa,,1378935,Ward no 5,Ward No 5,,30,Goa
614,254487,Salvador-Do-Mundo,Village Panchayat,North Goa,,1378936,Ward no 6,Ward No 6,,30,Goa
615,254487,Salvador-Do-Mundo,Village Panchayat,North Goa,,1378937,Ward no 7,Ward No 7,,30,Goa
616,254487,Salvador-Do-Mundo,Village Panchayat,North Goa,,1378938,Ward no 8,Ward No 8,,30,Goa
617,254487,Salvador-Do-Mundo,Village Panchayat,North Goa,,1378939,Ward no 9,Ward No 9,,30,Goa
618,254490,Sangolda,Village Panchayat,North Goa,,1378940,Ward no 1,Ward No 1,,30,Goa
619,254490,Sangolda,Village Panchayat,North Goa,,1378941,Ward no 2,Ward No 2,,30,Goa
620,254490,Sangolda,Village Panchayat,North Goa,,1378942,Ward no 3,Ward No 3,,30,Goa
621,254490,Sangolda,Village Panchayat,North Goa,,1378943,Ward no 4,Ward No 4,,30,Goa
622,254490,Sangolda,Village Panchayat,North Goa,,1378944,Ward no 5,Ward No 5,,30,Goa
623,254490,Sangolda,Village Panchayat,North Goa,,1378945,Ward no 6,Ward No 6,,30,Goa
624,254490,Sangolda,Village Panchayat,North Goa,,1378946,Ward no 7,Ward No 7,,30,Goa
625,254492,Sanvordem,Village Panchayat,North Goa,,1378724,Ward No. 1,Ward No. 1,,30,Goa
626,254492,Sanvordem,Village Panchayat,North Goa,,1378725,Ward No. 2,Ward No. 2,,30,Goa
627,254492,Sanvordem,Village Panchayat,North Goa,,1378726,Ward No. 3,Ward No. 3,,30,Goa
628,254492,Sanvordem,Village Panchayat,North Goa,,1378727,Ward No. 4,Ward No. 4,,30,Goa
629,254492,Sanvordem,Village Panchayat,North Goa,,1378728,Ward No. 5,Ward No. 5,,30,Goa
630,254492,Sanvordem,Village Panchayat,North Goa,,1378729,Ward No. 6,Ward No. 6,,30,Goa
631,254492,Sanvordem,Village Panchayat,North Goa,,1378730,Ward No. 7,Ward No. 7,,30,Goa
632,254493,Sao Lourence(Agassaim),Village Panchayat,North Goa,,1378603,Ward no 1,Ward No 1,,30,Goa
633,254493,Sao Lourence(Agassaim),Village Panchayat,North Goa,,1378604,Ward no 2,Ward No 2,,30,Goa
634,254493,Sao Lourence(Agassaim),Village Panchayat,North Goa,,1378605,Ward no 3,Ward No 3,,30,Goa
635,254493,Sao Lourence(Agassaim),Village Panchayat,North Goa,,1378606,Ward no 4,Ward No 4,,30,Goa
636,254493,Sao Lourence(Agassaim),Village Panchayat,North Goa,,1378607,Ward no 5,Ward No 5,,30,Goa
637,254493,Sao Lourence(Agassaim),Village Panchayat,North Goa,,1378608,Ward no 6,Ward No 6,,30,Goa
638,254493,Sao Lourence(Agassaim),Village Panchayat,North Goa,,1378609,Ward no 7,Ward No 7,,30,Goa
639,254493,Sao Lourence(Agassaim),Village Panchayat,North Goa,,1378610,Ward no 8,Ward No 8,,30,Goa
640,254493,Sao Lourence(Agassaim),Village Panchayat,North Goa,,1378611,Ward no 9,Ward No 9,,30,Goa
641,254493,Sao Lourence(Agassaim),Village Panchayat,North Goa,,1378612,Ward no 10,Ward No 10,,30,Goa
642,254493,Sao Lourence(Agassaim),Village Panchayat,North Goa,,1378613,Ward no 11,Ward No 11,,30,Goa
643,254494,Sao Matias,Village Panchayat,North Goa,,1378614,Ward no 1,Ward No 1,,30,Goa
644,254494,Sao Matias,Village Panchayat,North Goa,,1378615,Ward no 2,Ward No 2,,30,Goa
645,254494,Sao Matias,Village Panchayat,North Goa,,1378616,Ward no 3,Ward No 3,,30,Goa
646,254494,Sao Matias,Village Panchayat,North Goa,,1378617,Ward no 4,Ward No 4,,30,Goa
647,254494,Sao Matias,Village Panchayat,North Goa,,1378618,Ward no 5,Ward No 5,,30,Goa
648,254494,Sao Matias,Village Panchayat,North Goa,,1378619,Ward no 6,Ward No 6,,30,Goa
649,254494,Sao Matias,Village Panchayat,North Goa,,1378620,Ward no 7,Ward No 7,,30,Goa
650,254496,Se-Old-Goa,Village Panchayat,North Goa,,1378621,Ward no 1,Ward No 1,,30,Goa
651,254496,Se-Old-Goa,Village Panchayat,North Goa,,1378622,Ward no 2,Ward No 2,,30,Goa
652,254496,Se-Old-Goa,Village Panchayat,North Goa,,1378623,Ward no 3,Ward No 3,,30,Goa
653,254496,Se-Old-Goa,Village Panchayat,North Goa,,1378624,Ward no 4,Ward No 4,,30,Goa
654,254496,Se-Old-Goa,Village Panchayat,North Goa,,1378625,Ward no 5,Ward No 5,,30,Goa
655,254496,Se-Old-Goa,Village Panchayat,North Goa,,1378626,Ward no 6,Ward No 6,,30,Goa
656,254496,Se-Old-Goa,Village Panchayat,North Goa,,1378627,Ward no 7,Ward No 7,,30,Goa
657,254496,Se-Old-Goa,Village Panchayat,North Goa,,1378628,Ward no 8,Ward No 8,,30,Goa
658,254496,Se-Old-Goa,Village Panchayat,North Goa,,1378629,Ward no 9,Ward No 9,,30,Goa
659,254500,Siolim Marna,Village Panchayat,North Goa,,1378947,Ward no 1,Ward No 1,,30,Goa
660,254500,Siolim Marna,Village Panchayat,North Goa,,1378948,Ward no 2,Ward No 2,,30,Goa
661,254500,Siolim Marna,Village Panchayat,North Goa,,1378949,Ward no 3,Ward No 3,,30,Goa
662,254500,Siolim Marna,Village Panchayat,North Goa,,1378950,Ward no 4,Ward No 4,,30,Goa
663,254500,Siolim Marna,Village Panchayat,North Goa,,1378951,Ward no 5,Ward No 5,,30,Goa
664,254500,Siolim Marna,Village Panchayat,North Goa,,1378952,Ward no 6,Ward No 6,,30,Goa
665,254500,Siolim Marna,Village Panchayat,North Goa,,1378953,Ward no 7,Ward No 7,,30,Goa
666,254500,Siolim Marna,Village Panchayat,North Goa,,1378954,Ward no 8,Ward No 8,,30,Goa
667,254500,Siolim Marna,Village Panchayat,North Goa,,1378955,Ward no 9,Ward No 9,,30,Goa
668,254501,Siolim-Sodiem,Village Panchayat,North Goa,,1378956,Ward no 1,Ward No 1,,30,Goa
669,254501,Siolim-Sodiem,Village Panchayat,North Goa,,1378957,Ward no 2,Ward No 2,,30,Goa
670,254501,Siolim-Sodiem,Village Panchayat,North Goa,,1378958,Ward no 3,Ward No 3,,30,Goa
671,254501,Siolim-Sodiem,Village Panchayat,North Goa,,1378959,Ward no 4,Ward No 4,,30,Goa
672,254501,Siolim-Sodiem,Village Panchayat,North Goa,,1378960,Ward no 5,Ward No 5,,30,Goa
673,254501,Siolim-Sodiem,Village Panchayat,North Goa,,1378961,Ward no 6,Ward No 6,,30,Goa
674,254501,Siolim-Sodiem,Village Panchayat,North Goa,,1378962,Ward no 7,Ward No 7,,30,Goa
675,254502,Siridao-Pale,Village Panchayat,North Goa,,1384281,Ward No. 1,Ward No. 1,,30,Goa
676,254502,Siridao-Pale,Village Panchayat,North Goa,,1384282,Ward No. 2,Ward No. 2,,30,Goa
677,254502,Siridao-Pale,Village Panchayat,North Goa,,1384283,Ward No. 3,Ward No. 3,,30,Goa
678,254502,Siridao-Pale,Village Panchayat,North Goa,,1384284,Ward No. 4,Ward No. 4,,30,Goa
679,254502,Siridao-Pale,Village Panchayat,North Goa,,1384285,Ward No. 5,Ward No. 5,,30,Goa
680,254502,Siridao-Pale,Village Panchayat,North Goa,,1384286,Ward No. 6,Ward No. 6,,30,Goa
681,254502,Siridao-Pale,Village Panchayat,North Goa,,1384287,Ward No. 7,Ward No. 7,,30,Goa
682,254503,Sirigao,Village Panchayat,North Goa,,1379105,Ward No. 1,Ward No. 1,,30,Goa
683,254503,Sirigao,Village Panchayat,North Goa,,1379106,Ward No. 2,Ward No. 2,,30,Goa
684,254503,Sirigao,Village Panchayat,North Goa,,1379107,Ward No. 3,Ward No. 3,,30,Goa
685,254503,Sirigao,Village Panchayat,North Goa,,1379108,Ward No. 4,Ward No. 4,,30,Goa
686,254503,Sirigao,Village Panchayat,North Goa,,1379109,Ward No. 5,Ward No. 5,,30,Goa
687,254504,Sirsaim,Village Panchayat,North Goa,,1378963,Ward no 1,Ward No 1,,30,Goa
688,254504,Sirsaim,Village Panchayat,North Goa,,1378964,Ward no 2,Ward No 2,,30,Goa
689,254504,Sirsaim,Village Panchayat,North Goa,,1378965,Ward no 3,Ward No 3,,30,Goa
690,254504,Sirsaim,Village Panchayat,North Goa,,1378966,Ward no 4,Ward No 4,,30,Goa
691,254504,Sirsaim,Village Panchayat,North Goa,,1378967,Ward no 5,Ward No 5,,30,Goa
692,254504,Sirsaim,Village Panchayat,North Goa,,1378968,Ward no 6,Ward No 6,,30,Goa
693,254504,Sirsaim,Village Panchayat,North Goa,,1378969,Ward no 7,Ward No 7,,30,Goa
694,254506,Socorro,Village Panchayat,North Goa,,1378970,Ward no 1,Ward No 1,,30,Goa
695,254506,Socorro,Village Panchayat,North Goa,,1378971,Ward no 2,Ward No 2,,30,Goa
696,254506,Socorro,Village Panchayat,North Goa,,1378972,Ward no 3,Ward No 3,,30,Goa
697,254506,Socorro,Village Panchayat,North Goa,,1378973,Ward no 4,Ward No 4,,30,Goa
698,254506,Socorro,Village Panchayat,North Goa,,1378974,Ward no 5,Ward No 5,,30,Goa
699,254506,Socorro,Village Panchayat,North Goa,,1378975,Ward no 6,Ward No 6,,30,Goa
700,254506,Socorro,Village Panchayat,North Goa,,1378976,Ward no 7,Ward No 7,,30,Goa
701,254506,Socorro,Village Panchayat,North Goa,,1378977,Ward no 8,Ward No 8,,30,Goa
702,254506,Socorro,Village Panchayat,North Goa,,1378978,Ward no 9,Ward No 9,,30,Goa
703,254506,Socorro,Village Panchayat,North Goa,,1378979,Ward no 10,Ward No 10,,30,Goa
704,254506,Socorro,Village Panchayat,North Goa,,1378980,Ward no 11,Ward No 11,,30,Goa
705,254507,St. Andre,Village Panchayat,North Goa,,1378587,Ward no 1,Ward No 1,,30,Goa
706,254507,St. Andre,Village Panchayat,North Goa,,1378588,Ward no 2,Ward No 2,,30,Goa
707,254507,St. Andre,Village Panchayat,North Goa,,1378589,Ward no 3,Ward No 3,,30,Goa
708,254507,St. Andre,Village Panchayat,North Goa,,1378590,Ward no 4,Ward No 4,,30,Goa
709,254507,St. Andre,Village Panchayat,North Goa,,1378591,Ward no 5,Ward No 5,,30,Goa
710,254507,St. Andre,Village Panchayat,North Goa,,1378592,Ward no 6,Ward No 6,,30,Goa
711,254507,St. Andre,Village Panchayat,North Goa,,1378593,Ward no 7,Ward No 7,,30,Goa
712,254507,St. Andre,Village Panchayat,North Goa,,1378594,Ward no 8,Ward No 8,,30,Goa
713,254507,St. Andre,Village Panchayat,North Goa,,1378595,Ward no 9,Ward No 9,,30,Goa
714,254508,St. Cruz,Village Panchayat,North Goa,,1378576,Ward no 1,Ward No 1,,30,Goa
715,254508,St. Cruz,Village Panchayat,North Goa,,1378577,Ward no 2,Ward No 2,,30,Goa
716,254508,St. Cruz,Village Panchayat,North Goa,,1378578,Ward no 3,Ward No 3,,30,Goa
717,254508,St. Cruz,Village Panchayat,North Goa,,1378579,Ward no 4,Ward No 4,,30,Goa
718,254508,St. Cruz,Village Panchayat,North Goa,,1378580,Ward no 5,Ward No 5,,30,Goa
719,254508,St. Cruz,Village Panchayat,North Goa,,1378581,Ward no 6,Ward No 6,,30,Goa
720,254508,St. Cruz,Village Panchayat,North Goa,,1378582,Ward no 7,Ward No 7,,30,Goa
721,254508,St. Cruz,Village Panchayat,North Goa,,1378583,Ward no 8,Ward No 8,,30,Goa
722,254508,St. Cruz,Village Panchayat,North Goa,,1378584,Ward no 9,Ward No 9,,30,Goa
723,254508,St. Cruz,Village Panchayat,North Goa,,1378585,Ward no 10,Ward No 10,,30,Goa
724,254508,St. Cruz,Village Panchayat,North Goa,,1378586,Ward no 11,Ward No 11,,30,Goa
725,254509,St. Estevam,Village Panchayat,North Goa,,1378596,Ward no 1,Ward No 1,,30,Goa
726,254509,St. Estevam,Village Panchayat,North Goa,,1378597,Ward no 2,Ward No 2,,30,Goa
727,254509,St. Estevam,Village Panchayat,North Goa,,1378598,Ward no 3,Ward No 3,,30,Goa
728,254509,St. Estevam,Village Panchayat,North Goa,,1378599,Ward no 4,Ward No 4,,30,Goa
729,254509,St. Estevam,Village Panchayat,North Goa,,1378600,Ward no 5,Ward No 5,,30,Goa
730,254509,St. Estevam,Village Panchayat,North Goa,,1378601,Ward no 6,Ward No 6,,30,Goa
731,254509,St. Estevam,Village Panchayat,North Goa,,1378602,Ward no 7,Ward No 7,,30,Goa
732,254511,Surla,Village Panchayat,North Goa,,1379110,Ward No. 1,Ward No. 1,,30,Goa
733,254511,Surla,Village Panchayat,North Goa,,1379111,Ward No. 2,Ward No. 2,,30,Goa
734,254511,Surla,Village Panchayat,North Goa,,1379112,Ward No. 3,Ward No. 3,,30,Goa
735,254511,Surla,Village Panchayat,North Goa,,1379113,Ward No. 4,Ward No. 4,,30,Goa
736,254511,Surla,Village Panchayat,North Goa,,1379114,Ward No. 5,Ward No. 5,,30,Goa
737,254511,Surla,Village Panchayat,North Goa,,1379115,Ward No. 6,Ward No. 6,,30,Goa
738,254511,Surla,Village Panchayat,North Goa,,1379116,Ward No. 7,Ward No. 7,,30,Goa
739,254511,Surla,Village Panchayat,North Goa,,1379117,Ward No. 8,Ward No. 8,,30,Goa
740,254511,Surla,Village Panchayat,North Goa,,1379118,Ward No. 9,Ward No. 9,,30,Goa
741,254513,Taleigao,Village Panchayat,North Goa,,1378630,Ward no 1,Ward No 1,,30,Goa
742,254513,Taleigao,Village Panchayat,North Goa,,1378631,Ward no 2,Ward No 2,,30,Goa
743,254513,Taleigao,Village Panchayat,North Goa,,1378632,Ward no 3,Ward No 3,,30,Goa
744,254513,Taleigao,Village Panchayat,North Goa,,1378633,Ward no 4,Ward No 4,,30,Goa
745,254513,Taleigao,Village Panchayat,North Goa,,1378634,Ward no 5,Ward No 5,,30,Goa
746,254513,Taleigao,Village Panchayat,North Goa,,1378635,Ward no 6,Ward No 6,,30,Goa
747,254513,Taleigao,Village Panchayat,North Goa,,1378636,Ward no 7,Ward No 7,,30,Goa
748,254513,Taleigao,Village Panchayat,North Goa,,1378637,Ward no 8,Ward No 8,,30,Goa
749,254513,Taleigao,Village Panchayat,North Goa,,1378638,Ward no 9,Ward No 9,,30,Goa
750,254513,Taleigao,Village Panchayat,North Goa,,1378639,Ward no 10,Ward No 10,,30,Goa
751,254513,Taleigao,Village Panchayat,North Goa,,1378640,Ward no 11,Ward No 11,,30,Goa
752,254514,"Tamboxem, Mopa, Uguem",Village Panchayat,North Goa,,1378434,Ward No. 1,Ward No. 1,,30,Goa
753,254514,"Tamboxem, Mopa, Uguem",Village Panchayat,North Goa,,1378435,Ward No. 2,Ward No. 2,,30,Goa
754,254514,"Tamboxem, Mopa, Uguem",Village Panchayat,North Goa,,1378436,Ward No. 3,Ward No. 3,,30,Goa
755,254514,"Tamboxem, Mopa, Uguem",Village Panchayat,North Goa,,1378437,Ward No. 4,Ward No. 4,,30,Goa
756,254514,"Tamboxem, Mopa, Uguem",Village Panchayat,North Goa,,1378438,Ward No. 5,Ward No. 5,,30,Goa
757,254514,"Tamboxem, Mopa, Uguem",Village Panchayat,North Goa,,1378439,Ward No. 6,Ward No. 6,,30,Goa
758,254514,"Tamboxem, Mopa, Uguem",Village Panchayat,North Goa,,1378440,Ward No. 7,Ward No. 7,,30,Goa
759,254516,Thivim,Village Panchayat,North Goa,,1378981,Ward no 1,Ward No 1,,30,Goa
760,254516,Thivim,Village Panchayat,North Goa,,1378982,Ward no 2,Ward No 2,,30,Goa
761,254516,Thivim,Village Panchayat,North Goa,,1378983,Ward no 3,Ward No 3,,30,Goa
762,254516,Thivim,Village Panchayat,North Goa,,1378984,Ward no 4,Ward No 4,,30,Goa
763,254516,Thivim,Village Panchayat,North Goa,,1378985,Ward no 5,Ward No 5,,30,Goa
764,254516,Thivim,Village Panchayat,North Goa,,1378986,Ward no 6,Ward No 6,,30,Goa
765,254516,Thivim,Village Panchayat,North Goa,,1378987,Ward no 7,Ward No 7,,30,Goa
766,254516,Thivim,Village Panchayat,North Goa,,1378988,Ward no 8,Ward No 8,,30,Goa
767,254516,Thivim,Village Panchayat,North Goa,,1378989,Ward no 9,Ward No 9,,30,Goa
768,254516,Thivim,Village Panchayat,North Goa,,2437307,Ward No.10,Ward No.10,,30,Goa
769,254516,Thivim,Village Panchayat,North Goa,,2437308,Ward No.11,Ward No.11,,30,Goa
770,254518,Torxem,Village Panchayat,North Goa,,1378460,Ward No. 1,Ward No. 1,,30,Goa
771,254518,Torxem,Village Panchayat,North Goa,,1378461,Ward No. 2,Ward No. 2,,30,Goa
772,254518,Torxem,Village Panchayat,North Goa,,1378462,Ward No. 3,Ward No. 3,,30,Goa
773,254518,Torxem,Village Panchayat,North Goa,,1378463,Ward No. 4,Ward No. 4,,30,Goa
774,254518,Torxem,Village Panchayat,North Goa,,1378464,Ward No. 5,Ward No. 5,,30,Goa
775,254518,Torxem,Village Panchayat,North Goa,,1378465,Ward No. 6,Ward No. 6,,30,Goa
776,254518,Torxem,Village Panchayat,North Goa,,1378466,Ward No. 7,Ward No. 7,,30,Goa
777,254519,Tuem,Village Panchayat,North Goa,,1378468,Ward No. 1,Ward No. 1,,30,Goa
778,254519,Tuem,Village Panchayat,North Goa,,1378469,Ward No. 2,Ward No. 2,,30,Goa
779,254519,Tuem,Village Panchayat,North Goa,,1378470,Ward No. 3,Ward No. 3,,30,Goa
780,254519,Tuem,Village Panchayat,North Goa,,1378471,Ward No. 4,Ward No. 4,,30,Goa
781,254519,Tuem,Village Panchayat,North Goa,,1378472,Ward No. 5,Ward No. 5,,30,Goa
782,254519,Tuem,Village Panchayat,North Goa,,1378473,Ward No. 6,Ward No. 6,,30,Goa
783,254519,Tuem,Village Panchayat,North Goa,,1378474,Ward No. 7,Ward No. 7,,30,Goa
784,254520,Ucassaim-Paliem-Punola,Village Panchayat,North Goa,,1378990,Ward no 1,Ward No 1,,30,Goa
785,254520,Ucassaim-Paliem-Punola,Village Panchayat,North Goa,,1378991,Ward no 2,Ward No 2,,30,Goa
786,254520,Ucassaim-Paliem-Punola,Village Panchayat,North Goa,,1378992,Ward no 3,Ward No 3,,30,Goa
787,254520,Ucassaim-Paliem-Punola,Village Panchayat,North Goa,,1378993,Ward no 4,Ward No 4,,30,Goa
788,254520,Ucassaim-Paliem-Punola,Village Panchayat,North Goa,,1378994,Ward no 5,Ward No 5,,30,Goa
789,254520,Ucassaim-Paliem-Punola,Village Panchayat,North Goa,,1378995,Ward no 6,Ward No 6,,30,Goa
790,254520,Ucassaim-Paliem-Punola,Village Panchayat,North Goa,,1378996,Ward no 7,Ward No 7,,30,Goa
791,254524,Varkhand Nagzar,Village Panchayat,North Goa,,1378475,Ward No. 1,Ward No. 1,,30,Goa
792,254524,Varkhand Nagzar,Village Panchayat,North Goa,,1378476,Ward No. 2,Ward No. 2,,30,Goa
793,254524,Varkhand Nagzar,Village Panchayat,North Goa,,1378477,Ward No. 3,Ward No. 3,,30,Goa
794,254524,Varkhand Nagzar,Village Panchayat,North Goa,,1378478,Ward No. 4,Ward No. 4,,30,Goa
795,254524,Varkhand Nagzar,Village Panchayat,North Goa,,1378479,Ward No. 5,Ward No. 5,,30,Goa
796,254524,Varkhand Nagzar,Village Panchayat,North Goa,,2442172,Ward No.6,Ward No.6,,30,Goa
797,254524,Varkhand Nagzar,Village Panchayat,North Goa,,2442173,Ward No.7,Ward No.7,,30,Goa
798,254525,Velguem,Village Panchayat,North Goa,,1379119,Ward No. 1,Ward No. 1,,30,Goa
799,254525,Velguem,Village Panchayat,North Goa,,1379120,Ward No. 2,Ward No. 2,,30,Goa
800,254525,Velguem,Village Panchayat,North Goa,,1379121,Ward No. 3,Ward No. 3,,30,Goa
801,254525,Velguem,Village Panchayat,North Goa,,1379122,Ward No. 4,Ward No. 4,,30,Goa
802,254525,Velguem,Village Panchayat,North Goa,,1379123,Ward No. 5,Ward No. 5,,30,Goa
803,254525,Velguem,Village Panchayat,North Goa,,1379124,Ward No. 6,Ward No. 6,,30,Goa
